latitude,longitude,city,region_name,country_name,sport_name,number_of_customers
-37.8600,145.0549,Glen Iris,Victoria,Australia,Australian Rules,386
-33.9167,151.0833,Lakemba,New South Wales,Australia,Rugby League,201
-33.9000,151.0500,Greenacre,New South Wales,Australia,Cricket,99
-33.8333,151.1408,Hunters Hill,New South Wales,Australia,Australian Rules,72
-26.6172,153.0367,Nambour,Queensland,Australia,Soccer,24
-41.1943,174.9522,Lower Hutt,Wellington,New Zealand,Cricket,32
-45.9059,170.4912,Dunedin,Otago,New Zealand,Cricket,20
-26.6243,152.8678,Mapleton,Queensland,Australia,Soccer,15
-34.4167,150.5167,Mittagong,New South Wales,Australia,Soccer,16
-37.6667,145.0667,Mill Park,Victoria,Australia,Tennis,50
-33.3167,151.4167,Tuggerah,New South Wales,Australia,Rugby Union,22
-32.0389,115.7667,East Fremantle,Western Australia,Australia,Australian Rules,20
-38.0997,145.1725,Carrum Downs,Victoria,Australia,Cricket,44
-34.5000,150.4000,Burradoo,New South Wales,Australia,Tennis,11
-27.4455,152.9920,Ashgrove,Queensland,Australia,Soccer,76
-34.9695,138.5526,Plympton,South Australia,Australia,Rugby League,22
-37.7984,144.9783,Fitzroy,Victoria,Australia,Rugby Union,20
-33.7667,151.2667,Brookvale,New South Wales,Australia,Cricket,29
-37.6000,145.1500,Doreen,Victoria,Australia,Cricket,75
-34.0500,150.7000,Elderslie,New South Wales,Australia,Cricket,4
-37.6568,144.9346,Coolaroo,Victoria,Australia,Tennis,6
-35.3127,149.1278,Kingston,Australian Capital Territory,Australia,Rugby League,46
-33.8333,150.9833,Merrylands,New South Wales,Australia,Australian Rules,213
-33.3667,151.2833,Somersby,New South Wales,Australia,Rugby League,10
-33.1833,148.9333,Amaroo,New South Wales,Australia,Australian Rules,8
-19.2757,146.7792,Townsville,Queensland,Australia,Rugby Union,3
-34.0044,150.7725,Catherine Field,New South Wales,Australia,Rugby League,8
-33.7543,151.0650,Beecroft,New South Wales,Australia,Cricket,21
-36.8959,175.7144,Whitianga,Waikato,New Zealand,Australian Rules,2
-27.4886,153.0366,Woolloongabba,Queensland,Australia,Cricket,15
-37.7463,175.2707,Hamilton,Waikato,New Zealand,Tennis,20
-27.5649,153.0665,Macgregor,Queensland,Australia,Australian Rules,52
-34.3196,150.5753,Yanderra,New South Wales,Australia,Cricket,1
-34.0529,150.7598,Mount Annan,New South Wales,Australia,Rugby League,32
-36.4472,144.9827,Stanhope,Victoria,Australia,Rugby Union,1
-31.9794,115.9181,Carlisle,Western Australia,Australia,Australian Rules,29
-27.5667,152.9667,Darra,Queensland,Australia,Australian Rules,10
-33.9515,151.2278,Hillsdale,New South Wales,Australia,Rugby League,3
-33.5872,150.8586,Pitt Town,New South Wales,Australia,Cricket,5
-37.5333,143.8667,Ballarat,Victoria,Australia,Soccer,2
-37.6727,144.4383,Bacchus Marsh,Victoria,Australia,Cricket,18
-31.9363,115.8419,Leederville,Western Australia,Australia,Cricket,42
-27.4333,153.0167,Newmarket,Queensland,Australia,Soccer,57
-36.8874,174.8528,Auckland,Auckland,New Zealand,Rugby League,26
-33.7502,150.9354,Seven Hills,New South Wales,Australia,Tennis,28
-38.1035,147.1270,Sale,Victoria,Australia,Soccer,6
-26.9354,151.4510,Bell,Queensland,Australia,Soccer,62
-33.9500,151.0500,Riverwood,New South Wales,Australia,Soccer,56
-32.7733,151.6058,Ashtonfield,New South Wales,Australia,Cricket,16
-34.3052,150.9334,Thirroul,New South Wales,Australia,Australian Rules,4
-34.9259,138.5280,Lockleys,South Australia,Australia,Rugby League,9
-32.9280,151.7031,New Lambton,New South Wales,Australia,Cricket,17
-33.9833,151.0333,Peakhurst,New South Wales,Australia,Australian Rules,31
-34.8573,138.6133,Clearview,South Australia,Australia,Soccer,43
-37.7500,145.0167,Preston,Victoria,Australia,Tennis,106
-26.6546,153.0777,Maroochydore,Queensland,Australia,Cricket,9
-27.6603,152.7386,Yamanto,Queensland,Australia,Rugby League,14
-36.9808,174.5827,Auckland,Auckland,New Zealand,Rugby League,14
-39.0572,174.0741,New Plymouth,Taranaki,New Zealand,Soccer,6
-37.7833,144.9667,North Fitzroy,Victoria,Australia,Australian Rules,14
-33.7136,151.1473,Turramurra,New South Wales,Australia,Tennis,35
-34.8844,138.6062,Nailsworth,South Australia,Australia,Soccer,11
-33.7103,150.3753,Wentworth Falls,New South Wales,Australia,Rugby League,39
-32.7992,134.2116,Streaky Bay,South Australia,Australia,Australian Rules,7
-27.4906,152.9786,Taringa,Queensland,Australia,Tennis,14
-27.3694,152.9433,Bunya,Queensland,Australia,Cricket,1
-33.9210,150.8847,Miller,New South Wales,Australia,Soccer,39
-36.7661,174.7548,Auckland,Auckland,New Zealand,Soccer,9
-34.8209,138.6611,Para Vista,South Australia,Australia,Cricket,3
-37.2958,144.9525,Kilmore,Victoria,Australia,Cricket,17
-37.8570,144.8977,Williamstown,Victoria,Australia,Rugby Union,26
-38.1333,145.4333,Rythdale,Victoria,Australia,Tennis,3
-35.3767,149.1050,Farrer,Australian Capital Territory,Australia,Tennis,15
-36.8768,174.8042,Auckland,Auckland,New Zealand,Australian Rules,9
-41.1971,174.9198,Lower Hutt,Wellington,New Zealand,Cricket,45
-33.7500,150.7500,Kingswood,New South Wales,Australia,Australian Rules,12
-34.0799,150.5700,The Oaks,New South Wales,Australia,Soccer,24
-34.4775,150.4204,Bowral,New South Wales,Australia,Tennis,32
-27.3824,153.0790,Banyo,Queensland,Australia,Australian Rules,21
-31.8651,115.9366,Beechboro,Western Australia,Australia,Australian Rules,58
-33.2667,151.5167,Gorokan,New South Wales,Australia,Australian Rules,19
-37.7532,145.0385,Bellfield,Victoria,Australia,Cricket,8
-35.2667,138.6333,Willunga,South Australia,Australia,Tennis,3
-37.7909,145.0939,Balwyn North,Victoria,Australia,Soccer,92
-45.8667,170.4833,Roslyn,Otago,New Zealand,Soccer,4
-33.9332,151.0732,Roselands,New South Wales,Australia,Tennis,17
-27.5895,152.9858,Durack,Queensland,Australia,Australian Rules,103
-37.9333,145.1167,Clarinda,Victoria,Australia,Tennis,22
-33.9125,151.2500,Randwick,New South Wales,Australia,Rugby Union,67
-34.0159,150.6785,Cobbitty,New South Wales,Australia,Rugby League,6
-26.5333,153.0912,Mt Coolum,Queensland,Australia,Rugby League,8
-27.4478,153.1317,Hemmant,Queensland,Australia,Soccer,5
-33.0772,151.6523,Swansea,New South Wales,Australia,Cricket,8
-38.1462,145.9406,Warragul,Victoria,Australia,Rugby Union,5
-27.4736,153.1270,Tingalpa,Queensland,Australia,Rugby Union,7
-41.4598,147.0841,Launceston,Tasmania,Australia,Rugby League,95
-34.0333,151.0667,Kirrawee,New South Wales,Australia,Cricket,17
-33.4298,151.3714,Central Coast,New South Wales,Australia,Australian Rules,7
-32.9028,151.6907,Jesmond,New South Wales,Australia,Tennis,16
-34.0799,150.5700,The Oaks,New South Wales,Australia,Australian Rules,7
-27.5500,152.9833,Oxley,Queensland,Australia,Cricket,27
-34.9287,138.5986,,South Australia,Australia,Australian Rules,1074
-34.9287,138.5986,Adelaide,South Australia,Australia,Tennis,1004
-27.0000,133.0000,,,Australia,Tennis,5187
-31.7624,115.7589,Heathridge,Western Australia,Australia,Tennis,14
-23.2042,117.6697,Paraburdoo,Western Australia,Australia,Rugby League,93
-31.9500,115.8667,Perth,Western Australia,Australia,Rugby League,140
-27.3559,153.0445,Zillmere,Queensland,Australia,Tennis,33
-25.3305,152.8062,Hervey Bay,Queensland,Australia,Cricket,13
-32.3361,115.7486,Warnbro,Western Australia,Australia,Australian Rules,31
-33.8500,151.0333,Auburn,New South Wales,Australia,Australian Rules,194
-35.0500,138.6167,Coromandel Valley,South Australia,Australia,Australian Rules,45
-34.9180,138.6869,Magill,South Australia,Australia,Australian Rules,74
-33.6833,151.1000,Hornsby,New South Wales,Australia,Australian Rules,534
-37.8190,145.1533,Blackburn,Victoria,Australia,Australian Rules,357
-37.5774,144.7261,Sunbury,Victoria,Australia,Australian Rules,253
-33.7333,151.2000,Davidson,New South Wales,Australia,Australian Rules,2
-32.0000,115.7667,Cottesloe,Western Australia,Australia,Australian Rules,20
-33.8420,151.2046,Sydney,New South Wales,Australia,Cricket,103
-26.6957,153.1330,Buddina,Queensland,Australia,Tennis,189
-27.2925,152.9678,Bray Park,Queensland,Australia,Rugby League,569
-37.8720,145.0216,Caulfield North,Victoria,Australia,Australian Rules,232
-26.8067,152.9610,Landsborough,Queensland,Australia,Tennis,5
-32.8193,151.4791,Kurri Kurri,New South Wales,Australia,Rugby Union,271
-37.7945,145.2389,Ringwood,Victoria,Australia,Cricket,459
-37.7945,145.2389,Ringwood,Victoria,Australia,Rugby League,339
-33.9833,151.0333,Peakhurst,New South Wales,Australia,Cricket,22
-27.5975,152.7475,Brassall,Queensland,Australia,Soccer,74
-27.6154,151.7748,Toowoomba,Queensland,Australia,Rugby League,59
-34.7814,138.9181,Gumeracha,South Australia,Australia,Soccer,3
-28.7221,153.2565,Lismore,New South Wales,Australia,Soccer,30
-32.0751,115.8661,Leeming,Western Australia,Australia,Australian Rules,151
-37.8362,145.1943,Vermont,Victoria,Australia,Australian Rules,168
-38.1717,146.2926,Newborough,Victoria,Australia,Tennis,2
-37.9367,145.0342,Moorabbin,Victoria,Australia,Tennis,84
-38.1333,145.1167,Frankston East,Victoria,Australia,Australian Rules,344
-34.9398,138.6330,Unley,South Australia,Australia,Soccer,23
-33.8344,151.1293,Gladesville,New South Wales,Australia,Cricket,106
-37.8833,145.0500,Glen Huntly,Victoria,Australia,Cricket,67
-41.4024,147.1506,Mowbray,Tasmania,Australia,Australian Rules,47
-27.1935,153.0263,Deception Bay,Queensland,Australia,Soccer,134
-37.7891,145.1749,Donvale,Victoria,Australia,Soccer,69
-33.8810,151.0799,Strathfield,New South Wales,Australia,Soccer,462
-33.8974,150.9345,Paramatta,New South Wales,Australia,Soccer,304
-34.8047,138.6428,Para Hills West,South Australia,Australia,Soccer,11
-35.0076,138.7182,Stirling,South Australia,Australia,Soccer,34
-37.8833,145.0667,Malvern East,Victoria,Australia,Soccer,145
-27.8833,153.3000,Coomera,Queensland,Australia,Cricket,34
-27.5202,153.0278,Brisbane,Queensland,Australia,Tennis,66
-33.9500,151.2333,Maroubra,New South Wales,Australia,Rugby League,128
-34.7333,138.6500,Elizabeth,South Australia,Australia,Soccer,34
-34.0333,151.0833,Gymea,New South Wales,Australia,Tennis,46
-27.4891,153.0188,Highgate Hill,Queensland,Australia,Soccer,102
-27.1935,153.0263,Deception Bay,Queensland,Australia,Australian Rules,110
-34.9180,138.6869,Magill,South Australia,Australia,Tennis,30
-27.4704,153.0031,Brisbane,Queensland,Australia,Rugby League,123
-33.8389,151.2167,Neutral Bay,New South Wales,Australia,Tennis,89
-27.6071,151.9669,Middle Ridge,Queensland,Australia,Rugby League,1
-35.0167,138.7333,Aldgate,South Australia,Australia,Australian Rules,25
-35.0167,138.7333,Aldgate,South Australia,Australia,Soccer,19
-37.9000,145.3833,The Patch,Victoria,Australia,Cricket,2
-33.9845,150.8703,Macquarie Links,New South Wales,Australia,Rugby League,20
-33.6999,150.9411,Kellyville,New South Wales,Australia,Rugby League,534
-32.2124,146.1581,Glenwood,New South Wales,Australia,Soccer,214
-35.2159,138.7406,Meadows,South Australia,Australia,Soccer,37
-37.7320,144.9381,Pascoe Vale,Victoria,Australia,Tennis,105
-37.5588,144.9124,Craigieburn,Victoria,Australia,Cricket,78
-33.9500,151.0167,Revesby,New South Wales,Australia,Soccer,96
-35.0167,138.6167,Blackwood,South Australia,Australia,Tennis,14
-38.1943,145.0926,Mount Eliza,Victoria,Australia,Australian Rules,60
-35.0076,138.7182,Stirling,South Australia,Australia,Australian Rules,45
-38.0333,145.3500,Berwick,Victoria,Australia,Australian Rules,305
-38.0263,145.3069,Narre Warren,Victoria,Australia,Tennis,130
-37.7500,144.9667,Coburg,Victoria,Australia,Australian Rules,402
-28.1393,153.3530,Bonogin,Queensland,Australia,Soccer,16
-33.8699,151.2025,Ultimo,New South Wales,Australia,Tennis,53
-37.8656,145.2228,Wantirna South,Victoria,Australia,Australian Rules,74
-37.7891,145.1749,Donvale,Victoria,Australia,Rugby League,24
-37.9270,145.0964,Oakleigh South,Victoria,Australia,Rugby League,26
-37.8333,145.0833,Middle Camberwell,Victoria,Australia,Rugby League,28
-33.8746,150.8919,Greenfield Park,New South Wales,Australia,Rugby League,29
-37.8000,144.9833,Clifton Hill,Victoria,Australia,Soccer,56
-41.1303,174.8787,Porirua,Wellington,New Zealand,Cricket,36
-34.8968,138.5914,Prospect,South Australia,Australia,Soccer,95
-33.8667,151.2167,Potts Point,New South Wales,Australia,Rugby Union,5
-33.8124,151.0613,Ermington,New South Wales,Australia,Soccer,54
-32.0167,115.8333,Applecross,Western Australia,Australia,Rugby League,16
-33.9029,150.9047,Mount Pritchard,New South Wales,Australia,Rugby League,6
-33.9500,151.0333,Padstow,New South Wales,Australia,Soccer,136
-38.1035,147.1270,Sale,Victoria,Australia,Australian Rules,8
-12.3912,130.8905,Darwin,Northern Territory,Australia,Australian Rules,18
-33.8698,151.1940,Pyrmont,New South Wales,Australia,Soccer,102
-33.8333,150.9833,Merrylands,New South Wales,Australia,Rugby League,466
-37.6500,145.1000,Morang,Victoria,Australia,Tennis,86
-37.7000,144.9333,Glenroy,Victoria,Australia,Rugby League,41
-35.0297,138.8108,Hahndorf,South Australia,Australia,Rugby Union,2
-38.0333,145.2500,Hampton Park,Victoria,Australia,Rugby Union,8
-28.0278,153.4334,Broadbeach,Queensland,Australia,Tennis,48
-34.0165,150.8403,East Minto,New South Wales,Australia,Tennis,21
-38.0653,145.1228,Bonbeach,Victoria,Australia,Tennis,12
-27.5167,153.2500,Ormiston,Queensland,Australia,Rugby Union,12
-33.8799,151.1623,Newtown,New South Wales,Australia,Rugby League,135
-37.8296,145.0175,Richmond,Victoria,Australia,Cricket,249
-36.8844,174.7238,Auckland,Auckland,New Zealand,Cricket,104
-40.3326,175.6300,Palmerston North,Manawatu-Wanganui,New Zealand,Cricket,15
-33.9289,151.0511,Punchbowl,New South Wales,Australia,Tennis,112
-37.7583,145.0051,Thornbury,Victoria,Australia,Soccer,154
-33.7742,150.6357,Lapstone,New South Wales,Australia,Rugby League,7
-26.6844,153.0571,Buderim,Queensland,Australia,Soccer,98
-28.1545,153.3092,Upper Mudgeeraba,Queensland,Australia,Soccer,21
-27.2520,152.9923,Kallangur,Queensland,Australia,Rugby Union,8
-27.0693,153.2043,Woorim,Queensland,Australia,Rugby Union,5
-43.4957,172.5679,Christchurch,Canterbury,New Zealand,Rugby League,22
-37.7596,144.8974,Essendon,Victoria,Australia,Australian Rules,275
-36.8714,174.8979,Auckland,Auckland,New Zealand,Cricket,23
-20.2769,148.6976,Cannonvale,Queensland,Australia,Rugby League,6
-27.6362,152.9843,Heathwood,Queensland,Australia,Cricket,14
-27.6477,153.0546,Drewvale,Queensland,Australia,Tennis,4
-33.7395,151.2103,Belrose,New South Wales,Australia,Tennis,27
-37.9694,145.0481,Cheltenham,Victoria,Australia,Tennis,85
-27.5071,153.0477,Greenslopes,Queensland,Australia,Cricket,28
-27.4667,153.0333,Kangaroo Point,Queensland,Australia,Australian Rules,29
-26.9354,151.4510,Bell,Queensland,Australia,Australian Rules,64
-32.0389,115.7667,East Fremantle,Western Australia,Australia,Soccer,16
-33.9668,151.0833,Penshurst,New South Wales,Australia,Rugby League,124
-27.5000,151.6500,Yargullen,Queensland,Australia,Tennis,7
-32.7829,151.9203,Medowie,New South Wales,Australia,Rugby League,40
-37.7168,144.8333,Keilor,Victoria,Australia,Tennis,109
-38.0979,145.7161,Bunyip,Victoria,Australia,Australian Rules,20
-37.7806,145.5382,Woori Yallock,Victoria,Australia,Rugby League,2
-37.6982,145.0597,Bundoora,Victoria,Australia,Rugby Union,11
-27.6603,152.7386,Yamanto,Queensland,Australia,Australian Rules,10
-37.9524,176.9959,Whakatane,Bay of Plenty,New Zealand,Cricket,2
-33.9333,151.2333,Kingsford,New South Wales,Australia,Rugby League,42
-43.5007,172.6257,Christchurch,Canterbury,New Zealand,Rugby Union,17
-39.0725,174.0554,New Plymouth,Taranaki,New Zealand,Rugby League,16
-33.9833,151.2333,Little Bay,New South Wales,Australia,Soccer,7
-31.8525,115.9749,Dayton,Western Australia,Australia,Rugby Union,4
-33.6155,150.8337,McGraths Hill,New South Wales,Australia,Soccer,16
-37.8833,145.0500,Glen Huntly,Victoria,Australia,Rugby Union,21
-37.7371,144.8283,Kealba,Victoria,Australia,Rugby League,4
-37.7463,175.2707,Hamilton,Waikato,New Zealand,Rugby Union,17
-34.9914,138.6000,Clapham,South Australia,Australia,Soccer,1
-35.0167,138.5167,Brighton,South Australia,Australia,Rugby League,11
-31.9853,115.8052,Nedlands,Western Australia,Australia,Cricket,33
-27.2000,152.5000,Murrumba,Queensland,Australia,Cricket,14
-33.6793,151.2936,Sydney,New South Wales,Australia,Soccer,9
-38.6673,178.0286,Gisborne,Gisborne,New Zealand,Rugby Union,12
-13.0655,143.4047,Nundah,Queensland,Australia,Rugby League,62
-37.6500,145.0333,Epping,Victoria,Australia,Rugby League,28
-33.8912,150.8699,Bonnyrigg Heights,New South Wales,Australia,Soccer,60
-33.5278,150.6291,Kurrajong Heights,New South Wales,Australia,Rugby League,20
-31.9875,115.7861,Claremont,Western Australia,Australia,Soccer,35
-27.4889,153.1651,Wakerley,Queensland,Australia,Australian Rules,6
-33.7828,150.7968,Saint Marys,New South Wales,Australia,Tennis,71
-33.8406,151.2072,Sydney,New South Wales,Australia,Australian Rules,26
-35.0167,138.5333,Oaklands,South Australia,Australia,Australian Rules,14
-31.6148,115.6837,Alkimos,Western Australia,Australia,Rugby Union,5
-31.9958,115.7958,Dalkeith,Western Australia,Australia,Soccer,8
-41.3097,173.2432,Nelson,Nelson,New Zealand,Soccer,11
-33.7583,150.6729,Penrith,New South Wales,Australia,Rugby Union,54
-37.9431,145.1060,Clayton North,Victoria,Australia,Tennis,52
-33.8833,151.1667,Annandale,New South Wales,Australia,Rugby Union,53
-34.9259,138.5280,Lockleys,South Australia,Australia,Australian Rules,36
-34.9561,138.7444,Uraidla,South Australia,Australia,Tennis,7
-27.6434,153.0298,Parkinson,Queensland,Australia,Rugby League,49
-27.6068,153.0937,Kuraby,Queensland,Australia,Soccer,66
-32.0500,115.7667,East Fremantle,Western Australia,Australia,Cricket,19
-33.9167,151.2000,Rosebery,New South Wales,Australia,Rugby Union,6
-27.3667,153.0167,Aspley,Queensland,Australia,Tennis,37
-33.9167,151.2167,Kensington,New South Wales,Australia,Rugby League,36
-36.6333,174.7667,Whangaparaoa,Auckland,New Zealand,Rugby Union,2
-36.0167,146.0833,Yarrawonga,Victoria,Australia,Rugby League,3
-37.8399,145.0352,Malvern,Victoria,Australia,Rugby Union,19
-38.3500,145.2000,Crib Point,Victoria,Australia,Australian Rules,17
-33.4000,151.4167,Holgate,New South Wales,Australia,Australian Rules,2
-33.9419,150.8717,Prestons,New South Wales,Australia,Tennis,33
-31.7747,115.7627,Beldon,Western Australia,Australia,Australian Rules,17
-33.8833,151.1500,Leichhardt,New South Wales,Australia,Australian Rules,124
-37.7104,145.0836,Watsonia,Victoria,Australia,Soccer,19
-37.9912,145.1739,Keysborough,Victoria,Australia,Soccer,63
-37.8167,145.3500,Montrose,Victoria,Australia,Soccer,26
-36.6374,174.6930,Auckland,Auckland,New Zealand,Soccer,7
-27.3725,153.0471,Geebung,Queensland,Australia,Tennis,24
-43.3083,172.5701,Rangiora,Canterbury,New Zealand,Cricket,1
-37.3865,175.8446,Waihi,Waikato,New Zealand,Tennis,1
-34.4351,150.4700,Willow Vale,New South Wales,Australia,Rugby League,2
-41.0833,146.7500,Greens Beach,Tasmania,Australia,Rugby League,2
