calendar_dt,sport_name,turnover_gbp
2014-08-27T00:00:00.0000000,Tennis,418405.4208
2014-08-28T00:00:00.0000000,Cricket,166790.5728
2014-08-28T00:00:00.0000000,Rugby League,193927.0336
2014-08-28T00:00:00.0000000,Rugby Union,6083.232
2014-08-28T00:00:00.0000000,Soccer,114006.8096
2014-08-28T00:00:00.0000000,Tennis,499251.5776
2014-08-29T00:00:00.0000000,Australian Rules,219791.0656
2014-08-29T00:00:00.0000000,Cricket,510856.5184
2014-08-29T00:00:00.0000000,Rugby League,126645.3312
2014-08-29T00:00:00.0000000,Rugby Union,10769.3632
2014-08-29T00:00:00.0000000,Soccer,72177.0944
2014-08-29T00:00:00.0000000,Tennis,542617.4144
2014-08-30T00:00:00.0000000,Australian Rules,730356.2368
2014-08-30T00:00:00.0000000,Cricket,381436.8768
2014-08-30T00:00:00.0000000,Rugby League,202947.3856
2014-08-30T00:00:00.0000000,Rugby Union,6334.1248
2014-08-30T00:00:00.0000000,Soccer,421758.1248
2014-08-30T00:00:00.0000000,Tennis,335824.2176
2014-08-31T00:00:00.0000000,Australian Rules,395116.2176
2014-08-31T00:00:00.0000000,Cricket,561549.1264
2014-08-31T00:00:00.0000000,Rugby League,67233.6576
2014-08-31T00:00:00.0000000,Rugby Union,592.5952
2014-08-31T00:00:00.0000000,Soccer,354214.9184
2014-08-31T00:00:00.0000000,Tennis,390107.7696
2014-09-01T00:00:00.0000000,Australian Rules,14.5152
2014-09-01T00:00:00.0000000,Cricket,1447.168
2014-09-01T00:00:00.0000000,Rugby League,167609.7408
2014-09-01T00:00:00.0000000,Soccer,55291.6928
2014-09-01T00:00:00.0000000,Tennis,518478.8672
2014-09-02T00:00:00.0000000,Cricket,573079.2448
2014-09-02T00:00:00.0000000,Soccer,51669.3312
2014-09-02T00:00:00.0000000,Tennis,706615.8016
2014-09-03T00:00:00.0000000,Australian Rules,10815.7696
2014-09-03T00:00:00.0000000,Cricket,11535.4688
2014-09-03T00:00:00.0000000,Rugby Union,4024.064
2014-09-03T00:00:00.0000000,Soccer,347870.5664
2014-09-03T00:00:00.0000000,Tennis,798661.6256
2014-09-04T00:00:00.0000000,Cricket,328288.5056
2014-09-04T00:00:00.0000000,Rugby League,126713.856
2014-09-04T00:00:00.0000000,Rugby Union,3578.3872
2014-09-04T00:00:00.0000000,Soccer,70547.8848
2014-09-04T00:00:00.0000000,Tennis,454605.9904
2014-09-05T00:00:00.0000000,Australian Rules,248894.528
2014-09-05T00:00:00.0000000,Cricket,679981.6256
2014-09-05T00:00:00.0000000,Rugby League,114619.9104
2014-09-05T00:00:00.0000000,Rugby Union,8596.6528
2014-09-05T00:00:00.0000000,Soccer,309058.4064
2014-09-05T00:00:00.0000000,Tennis,539750.3552
2014-09-06T00:00:00.0000000,Australian Rules,438849.4464
2014-09-06T00:00:00.0000000,Cricket,229087.0016
2014-09-06T00:00:00.0000000,Rugby League,205864.4864
2014-09-06T00:00:00.0000000,Rugby Union,113979.5008
2014-09-06T00:00:00.0000000,Soccer,440760.9472
2014-09-06T00:00:00.0000000,Tennis,572352.3072
2014-09-07T00:00:00.0000000,Australian Rules,260398.8928
2014-09-07T00:00:00.0000000,Cricket,415579.7376
2014-09-07T00:00:00.0000000,Rugby League,268645.3696
2014-09-07T00:00:00.0000000,Rugby Union,1511.5968
2014-09-07T00:00:00.0000000,Soccer,637135.456
2014-09-07T00:00:00.0000000,Tennis,298095.1424
2014-09-08T00:00:00.0000000,Australian Rules,17.7152
2014-09-08T00:00:00.0000000,Cricket,29848.7424
2014-09-08T00:00:00.0000000,Rugby League,0.0192
2014-09-08T00:00:00.0000000,Soccer,130311.4176
2014-09-08T00:00:00.0000000,Tennis,429017.9264
2014-09-09T00:00:00.0000000,Cricket,287243.1488
2014-09-09T00:00:00.0000000,Soccer,131353.9776
2014-09-09T00:00:00.0000000,Tennis,149123.2128
2014-09-10T00:00:00.0000000,Cricket,14126.2976
2014-09-10T00:00:00.0000000,Rugby Union,5379.5264
2014-09-10T00:00:00.0000000,Soccer,90017.9776
2014-09-10T00:00:00.0000000,Tennis,131231.1424
2014-09-11T00:00:00.0000000,Cricket,823.5456
2014-09-11T00:00:00.0000000,Rugby League,3577.8432
2014-09-11T00:00:00.0000000,Rugby Union,6444.416
2014-09-11T00:00:00.0000000,Soccer,87230.9824
2014-09-11T00:00:00.0000000,Tennis,183699.8208
2014-09-12T00:00:00.0000000,Australian Rules,412809.9136
2014-09-12T00:00:00.0000000,Cricket,37810.8416
2014-09-12T00:00:00.0000000,Rugby League,173570.3936
2014-09-12T00:00:00.0000000,Rugby Union,20134.5024
2014-09-12T00:00:00.0000000,Soccer,113913.984
2014-09-12T00:00:00.0000000,Tennis,158705.7536
2014-09-13T00:00:00.0000000,Australian Rules,438485.5808
2014-09-13T00:00:00.0000000,Cricket,299833.4592
2014-09-13T00:00:00.0000000,Rugby League,265908.288
2014-09-13T00:00:00.0000000,Rugby Union,119580.9344
2014-09-13T00:00:00.0000000,Soccer,446272.0192
2014-09-13T00:00:00.0000000,Tennis,117747.0208
2014-09-14T00:00:00.0000000,Australian Rules,53.8304
2014-09-14T00:00:00.0000000,Cricket,326643.5712
2014-09-14T00:00:00.0000000,Rugby League,213891.0528
2014-09-14T00:00:00.0000000,Rugby Union,5702.9824
2014-09-14T00:00:00.0000000,Soccer,209597.2352
2014-09-14T00:00:00.0000000,Tennis,65710.0416
2014-09-15T00:00:00.0000000,Cricket,645.1136
2014-09-15T00:00:00.0000000,Soccer,121380.1856
2014-09-15T00:00:00.0000000,Tennis,163508.2624
2014-09-16T00:00:00.0000000,Cricket,1130269.888
2014-09-16T00:00:00.0000000,Soccer,176158.9632
2014-09-16T00:00:00.0000000,Tennis,165876.8
2014-09-17T00:00:00.0000000,Cricket,574634.016
2014-09-17T00:00:00.0000000,Rugby Union,4249.5744
2014-09-17T00:00:00.0000000,Soccer,220842.6304
2014-09-17T00:00:00.0000000,Tennis,218673.024
2014-09-18T00:00:00.0000000,Cricket,339623.5904
2014-09-18T00:00:00.0000000,Rugby League,2331.6288
2014-09-18T00:00:00.0000000,Rugby Union,2577.1072
2014-09-18T00:00:00.0000000,Soccer,155800.6784
2014-09-18T00:00:00.0000000,Tennis,182985.216
2014-09-19T00:00:00.0000000,Australian Rules,352650.1824
2014-09-19T00:00:00.0000000,Cricket,420540.192
2014-09-19T00:00:00.0000000,Rugby League,176081.0432
2014-09-19T00:00:00.0000000,Rugby Union,8291.7952
2014-09-19T00:00:00.0000000,Soccer,89171.8592
2014-09-19T00:00:00.0000000,Tennis,225991.1872
2014-09-20T00:00:00.0000000,Australian Rules,424534.4128
2014-09-20T00:00:00.0000000,Cricket,1953548.115
2014-09-20T00:00:00.0000000,Rugby League,279915.424
2014-09-20T00:00:00.0000000,Rugby Union,13075.8464
2014-09-20T00:00:00.0000000,Soccer,319776.1472
2014-09-20T00:00:00.0000000,Tennis,159847.4816
2014-09-21T00:00:00.0000000,Australian Rules,10336.0576
2014-09-21T00:00:00.0000000,Cricket,816830.4832
2014-09-21T00:00:00.0000000,Rugby League,612.352
2014-09-21T00:00:00.0000000,Rugby Union,4925.7472
2014-09-21T00:00:00.0000000,Soccer,339402.7456
2014-09-21T00:00:00.0000000,Tennis,124627.7056
2014-09-22T00:00:00.0000000,Australian Rules,513920.6208
2014-09-22T00:00:00.0000000,Cricket,309135.7184
2014-09-22T00:00:00.0000000,Soccer,62854.8288
2014-09-22T00:00:00.0000000,Tennis,141187.8144
2014-09-23T00:00:00.0000000,Cricket,398915.1744
2014-09-23T00:00:00.0000000,Soccer,174366.2272
2014-09-23T00:00:00.0000000,Tennis,190954.72
2014-09-24T00:00:00.0000000,Cricket,536161.8368
2014-09-24T00:00:00.0000000,Rugby Union,3716.9216
2014-09-24T00:00:00.0000000,Soccer,160960.6976
2014-09-24T00:00:00.0000000,Tennis,190902.5664
2014-09-25T00:00:00.0000000,Cricket,23878.016
2014-09-25T00:00:00.0000000,Rugby League,2207.1424
2014-09-25T00:00:00.0000000,Rugby Union,2987.0272
2014-09-25T00:00:00.0000000,Soccer,102509.888
2014-09-25T00:00:00.0000000,Tennis,743432.9728
2014-09-26T00:00:00.0000000,Cricket,259520.5184
2014-09-26T00:00:00.0000000,Rugby League,294850.2208
2014-09-26T00:00:00.0000000,Rugby Union,4538.2464
2014-09-26T00:00:00.0000000,Soccer,103242.7008
2014-09-26T00:00:00.0000000,Tennis,559158.5216
2014-09-27T00:00:00.0000000,Australian Rules,1687435.155
2014-09-27T00:00:00.0000000,Cricket,766956.6784
2014-09-27T00:00:00.0000000,Rugby League,309077.856
2014-09-27T00:00:00.0000000,Rugby Union,62316.5056
2014-09-27T00:00:00.0000000,Soccer,437773.6128
2014-09-27T00:00:00.0000000,Tennis,129004.0896
2014-09-28T00:00:00.0000000,Cricket,512658.144
2014-09-28T00:00:00.0000000,Rugby League,1857.3184
2014-09-28T00:00:00.0000000,Rugby Union,23880.448
2014-09-28T00:00:00.0000000,Soccer,229924.5824
2014-09-28T00:00:00.0000000,Tennis,373772.1664
2014-09-29T00:00:00.0000000,Cricket,411122.6048
2014-09-29T00:00:00.0000000,Rugby League,184.5056
2014-09-29T00:00:00.0000000,Soccer,119722.528
2014-09-29T00:00:00.0000000,Tennis,377063.4112
2014-09-30T00:00:00.0000000,Cricket,1329743.386
2014-09-30T00:00:00.0000000,Soccer,149684.9984
2014-09-30T00:00:00.0000000,Tennis,454539.2192
2014-10-01T00:00:00.0000000,Cricket,4048.9792
2014-10-01T00:00:00.0000000,Rugby Union,3475.232
2014-10-01T00:00:00.0000000,Soccer,206013.0432
2014-10-01T00:00:00.0000000,Tennis,353930.24
2014-10-02T00:00:00.0000000,Cricket,1296535.283
2014-10-02T00:00:00.0000000,Rugby League,2236.7616
2014-10-02T00:00:00.0000000,Rugby Union,4207.8656
2014-10-02T00:00:00.0000000,Soccer,113351.5072
2014-10-02T00:00:00.0000000,Tennis,383964.2496
2014-10-03T00:00:00.0000000,Cricket,11459.7696
2014-10-03T00:00:00.0000000,Rugby League,3989.7984
2014-10-03T00:00:00.0000000,Rugby Union,6986.8224
2014-10-03T00:00:00.0000000,Soccer,87308.064
2014-10-03T00:00:00.0000000,Tennis,544293.9264
2014-10-04T00:00:00.0000000,Cricket,809930.9056
2014-10-04T00:00:00.0000000,Rugby Union,33986.7136
2014-10-04T00:00:00.0000000,Soccer,282570.1696
2014-10-04T00:00:00.0000000,Tennis,677541.8752
2014-10-05T00:00:00.0000000,Cricket,272841.8944
2014-10-05T00:00:00.0000000,Rugby League,988424.896
2014-10-05T00:00:00.0000000,Rugby Union,38859.6352
2014-10-05T00:00:00.0000000,Soccer,317628.2304
2014-10-05T00:00:00.0000000,Tennis,219689.6128
2014-10-06T00:00:00.0000000,Cricket,19066.4896
2014-10-06T00:00:00.0000000,Rugby Union,14.8032
2014-10-06T00:00:00.0000000,Soccer,71223.1744
2014-10-06T00:00:00.0000000,Tennis,403866.8416
2014-10-07T00:00:00.0000000,Cricket,518109.1008
2014-10-07T00:00:00.0000000,Rugby Union,1.4208
2014-10-07T00:00:00.0000000,Soccer,41948.6528
2014-10-07T00:00:00.0000000,Tennis,302624.672
2014-10-08T00:00:00.0000000,Cricket,828080.64
2014-10-08T00:00:00.0000000,Rugby Union,4254.2464
2014-10-08T00:00:00.0000000,Soccer,49037.6832
2014-10-08T00:00:00.0000000,Tennis,454907.8272
2014-10-09T00:00:00.0000000,Rugby Union,3196.1792
2014-10-09T00:00:00.0000000,Soccer,118195.3088
2014-10-09T00:00:00.0000000,Tennis,559045.3888
2014-10-10T00:00:00.0000000,Cricket,535666.5024
2014-10-10T00:00:00.0000000,Rugby Union,7519.2896
2014-10-10T00:00:00.0000000,Soccer,130531.1424
2014-10-10T00:00:00.0000000,Tennis,478650.5984
2014-10-11T00:00:00.0000000,Cricket,640679.424
2014-10-11T00:00:00.0000000,Rugby League,14006.3424
2014-10-11T00:00:00.0000000,Rugby Union,21566.3744
2014-10-11T00:00:00.0000000,Soccer,211130.3232
2014-10-11T00:00:00.0000000,Tennis,217106.432
2014-10-12T00:00:00.0000000,Cricket,378834.3168
2014-10-12T00:00:00.0000000,Rugby Union,6708.48
2014-10-12T00:00:00.0000000,Soccer,236818.0288
2014-10-12T00:00:00.0000000,Tennis,239412.6208
2014-10-13T00:00:00.0000000,Cricket,21315.584
2014-10-13T00:00:00.0000000,Soccer,71261.5168
2014-10-13T00:00:00.0000000,Tennis,70250.208
2014-10-14T00:00:00.0000000,Cricket,26388.0448
2014-10-14T00:00:00.0000000,Soccer,114876.4032
2014-10-14T00:00:00.0000000,Tennis,312772.8512
2014-10-15T00:00:00.0000000,Cricket,8009.504
2014-10-15T00:00:00.0000000,Soccer,66862.848
2014-10-15T00:00:00.0000000,Tennis,256104.1984
2014-10-16T00:00:00.0000000,Rugby Union,5130.3296
2014-10-16T00:00:00.0000000,Soccer,34479.8144
2014-10-16T00:00:00.0000000,Tennis,186682.1696
2014-10-17T00:00:00.0000000,Cricket,624741.6
2014-10-17T00:00:00.0000000,Rugby Union,8252.5632
2014-10-17T00:00:00.0000000,Soccer,125161.952
2014-10-17T00:00:00.0000000,Tennis,179328.4544
2014-10-18T00:00:00.0000000,Cricket,33066.176
2014-10-18T00:00:00.0000000,Rugby Union,122757.664
2014-10-18T00:00:00.0000000,Soccer,363091.9744
2014-10-18T00:00:00.0000000,Tennis,97051.5904
2014-10-19T00:00:00.0000000,Cricket,46444.5504
2014-10-19T00:00:00.0000000,Rugby Union,3238.6816
2014-10-19T00:00:00.0000000,Soccer,341369.2736
2014-10-19T00:00:00.0000000,Tennis,168300.0704
2014-10-20T00:00:00.0000000,Cricket,40616.1024
2014-10-20T00:00:00.0000000,Soccer,177694.0928
2014-10-20T00:00:00.0000000,Tennis,359044.8
2014-10-21T00:00:00.0000000,Cricket,375604.3392
2014-10-21T00:00:00.0000000,Soccer,176843.4176
2014-10-21T00:00:00.0000000,Tennis,369631.2896
2014-10-22T00:00:00.0000000,Cricket,48062.912
2014-10-22T00:00:00.0000000,Soccer,257393.664
2014-10-22T00:00:00.0000000,Tennis,280646.1248
2014-10-23T00:00:00.0000000,Cricket,24321.0624
2014-10-23T00:00:00.0000000,Soccer,139675.3536
2014-10-23T00:00:00.0000000,Tennis,383513.2352
2014-10-24T00:00:00.0000000,Cricket,330483.0464
2014-10-24T00:00:00.0000000,Rugby Union,8121.9712
2014-10-24T00:00:00.0000000,Soccer,169884.6144
2014-10-24T00:00:00.0000000,Tennis,533356.7488
2014-10-25T00:00:00.0000000,Cricket,4517.1392
2014-10-25T00:00:00.0000000,Rugby League,129014.336
2014-10-25T00:00:00.0000000,Rugby Union,17360.2752
2014-10-25T00:00:00.0000000,Soccer,530916.7232
2014-10-25T00:00:00.0000000,Tennis,289578.9056
2014-10-26T00:00:00.0000000,Cricket,897065.7088
2014-10-26T00:00:00.0000000,Rugby Union,2441.4592
2014-10-26T00:00:00.0000000,Soccer,465746.2336
2014-10-26T00:00:00.0000000,Tennis,448061.4912
2014-10-27T00:00:00.0000000,Cricket,187016.7552
2014-10-27T00:00:00.0000000,Soccer,137146.1056
2014-10-27T00:00:00.0000000,Tennis,263263.9104
2014-10-28T00:00:00.0000000,Cricket,2591.0336
2014-10-28T00:00:00.0000000,Soccer,137825.5936
2014-10-28T00:00:00.0000000,Tennis,361757.5744
2014-10-29T00:00:00.0000000,Cricket,6053.9456
2014-10-29T00:00:00.0000000,Soccer,188713.312
2014-10-29T00:00:00.0000000,Tennis,514735.0912
2014-10-30T00:00:00.0000000,Cricket,6924.7104
2014-10-30T00:00:00.0000000,Soccer,104909.7152
2014-10-30T00:00:00.0000000,Tennis,462316.6912
2014-10-31T00:00:00.0000000,Cricket,22371.0656
2014-10-31T00:00:00.0000000,Rugby Union,651.264
2014-10-31T00:00:00.0000000,Soccer,173368.832
2014-10-31T00:00:00.0000000,Tennis,299999.8976
2014-11-01T00:00:00.0000000,Cricket,12202.9888
2014-11-01T00:00:00.0000000,Rugby League,40433.184
2014-11-01T00:00:00.0000000,Rugby Union,14170.1952
2014-11-01T00:00:00.0000000,Soccer,449629.7984
2014-11-01T00:00:00.0000000,Tennis,97941.8048
2014-11-02T00:00:00.0000000,Cricket,243809.7728
2014-11-02T00:00:00.0000000,Rugby League,78686.3232
2014-11-02T00:00:00.0000000,Rugby Union,279.968
2014-11-02T00:00:00.0000000,Soccer,388493.3952
2014-11-02T00:00:00.0000000,Tennis,144916.7744
2014-11-03T00:00:00.0000000,Cricket,829013.8048
2014-11-03T00:00:00.0000000,Soccer,172437.3056
2014-11-03T00:00:00.0000000,Tennis,58737.44
2014-11-04T00:00:00.0000000,Cricket,358.9312
2014-11-04T00:00:00.0000000,Soccer,174288.5696
2014-11-04T00:00:00.0000000,Tennis,84376.3904
2014-11-05T00:00:00.0000000,Cricket,388515.7568
2014-11-05T00:00:00.0000000,Soccer,149227.7184
2014-11-05T00:00:00.0000000,Tennis,70844.6528
2014-11-06T00:00:00.0000000,Cricket,363934.6368
2014-11-06T00:00:00.0000000,Soccer,132225.4528
2014-11-06T00:00:00.0000000,Tennis,143851.3344
2014-11-07T00:00:00.0000000,Cricket,723321.8816
2014-11-07T00:00:00.0000000,Rugby Union,2555.2832
2014-11-07T00:00:00.0000000,Soccer,149252.5632
2014-11-07T00:00:00.0000000,Tennis,78342.688
2014-11-08T00:00:00.0000000,Cricket,4323.5712
2014-11-08T00:00:00.0000000,Rugby League,35709.3952
2014-11-08T00:00:00.0000000,Rugby Union,93097.2544
2014-11-08T00:00:00.0000000,Soccer,510573.344
2014-11-08T00:00:00.0000000,Tennis,69595.0016
2014-11-09T00:00:00.0000000,Cricket,931984.0256
2014-11-09T00:00:00.0000000,Rugby League,52133.696
2014-11-09T00:00:00.0000000,Rugby Union,1268.2048
2014-11-09T00:00:00.0000000,Soccer,304110.5472
2014-11-09T00:00:00.0000000,Tennis,207387.744
2014-11-10T00:00:00.0000000,Cricket,6092.8768
2014-11-10T00:00:00.0000000,Soccer,52606.912
2014-11-10T00:00:00.0000000,Tennis,146045.9136
2014-11-11T00:00:00.0000000,Cricket,10651.744
2014-11-11T00:00:00.0000000,Soccer,84919.936
2014-11-11T00:00:00.0000000,Tennis,211893.9904
2014-11-12T00:00:00.0000000,Cricket,1828.5248
2014-11-12T00:00:00.0000000,Soccer,85343.5008
2014-11-12T00:00:00.0000000,Tennis,188216.1152
2014-11-13T00:00:00.0000000,Cricket,712732.2944
2014-11-13T00:00:00.0000000,Soccer,75425.152
2014-11-13T00:00:00.0000000,Tennis,254271.2384
2014-11-14T00:00:00.0000000,Cricket,870435.3216
2014-11-14T00:00:00.0000000,Rugby Union,3902.1824
2014-11-14T00:00:00.0000000,Soccer,155528.1408
2014-11-14T00:00:00.0000000,Tennis,292425.088
2014-11-15T00:00:00.0000000,Cricket,1537.2352
2014-11-15T00:00:00.0000000,Rugby League,177819.296
2014-11-15T00:00:00.0000000,Rugby Union,90798.3552
2014-11-15T00:00:00.0000000,Soccer,227989.728
2014-11-15T00:00:00.0000000,Tennis,307718.6048
2014-11-16T00:00:00.0000000,Cricket,1083542.227
2014-11-16T00:00:00.0000000,Rugby Union,14689.1648
2014-11-16T00:00:00.0000000,Soccer,153517.1712
2014-11-16T00:00:00.0000000,Tennis,73027.68
2014-11-17T00:00:00.0000000,Cricket,374.0288
2014-11-17T00:00:00.0000000,Soccer,47707.9808
2014-11-17T00:00:00.0000000,Tennis,28578.6944
2014-11-18T00:00:00.0000000,Cricket,13369.2352
2014-11-18T00:00:00.0000000,Soccer,149759.3728
2014-11-18T00:00:00.0000000,Tennis,57286.5152
2014-11-19T00:00:00.0000000,Cricket,788440.5184
2014-11-19T00:00:00.0000000,Soccer,119437.5744
2014-11-19T00:00:00.0000000,Tennis,48975.4816
2014-11-20T00:00:00.0000000,Cricket,8456.7872
2014-11-20T00:00:00.0000000,Soccer,78297.5296
2014-11-20T00:00:00.0000000,Tennis,49223.0976
2014-11-21T00:00:00.0000000,Cricket,1390220.198
2014-11-21T00:00:00.0000000,Rugby Union,1386.2464
2014-11-21T00:00:00.0000000,Soccer,152661.5168
2014-11-21T00:00:00.0000000,Tennis,97681.1328
2014-11-22T00:00:00.0000000,Cricket,15882.208
2014-11-22T00:00:00.0000000,Rugby Union,100960.3968
2014-11-22T00:00:00.0000000,Soccer,509620.0768
2014-11-22T00:00:00.0000000,Tennis,31971.904
2014-11-23T00:00:00.0000000,Cricket,966708.2048
2014-11-23T00:00:00.0000000,Rugby Union,1877.2352
2014-11-23T00:00:00.0000000,Soccer,383157.184
2014-11-23T00:00:00.0000000,Tennis,72550.0928
2014-11-24T00:00:00.0000000,Cricket,9989.92
2014-11-24T00:00:00.0000000,Soccer,183889.4464
2014-11-25T00:00:00.0000000,Cricket,34351.9808
2014-11-25T00:00:00.0000000,Soccer,304478.4576
2014-11-26T00:00:00.0000000,Cricket,313482.656
2014-11-26T00:00:00.0000000,Soccer,192688.1152
2014-11-27T00:00:00.0000000,Cricket,272.1216
2014-11-27T00:00:00.0000000,Soccer,188201.536
2014-11-28T00:00:00.0000000,Cricket,196890.816
2014-11-28T00:00:00.0000000,Rugby Union,1286.9184
2014-11-28T00:00:00.0000000,Soccer,196819.4944
2014-11-28T00:00:00.0000000,Tennis,50.8544
2014-11-29T00:00:00.0000000,Cricket,105273.1072
2014-11-29T00:00:00.0000000,Rugby Union,46667.5648
2014-11-29T00:00:00.0000000,Soccer,505894.8992
2014-11-29T00:00:00.0000000,Tennis,706.848
2014-11-30T00:00:00.0000000,Cricket,706010.1632
2014-11-30T00:00:00.0000000,Rugby Union,1388.6848
2014-11-30T00:00:00.0000000,Soccer,434147.7248
2014-11-30T00:00:00.0000000,Tennis,262.6304
2014-12-01T00:00:00.0000000,Cricket,140170.208
2014-12-01T00:00:00.0000000,Soccer,123042.4192
2014-12-01T00:00:00.0000000,Tennis,2140.1728
2014-12-02T00:00:00.0000000,Cricket,37874.88
2014-12-02T00:00:00.0000000,Soccer,204923.0784
2014-12-02T00:00:00.0000000,Tennis,25814.9248
2014-12-03T00:00:00.0000000,Cricket,340012.832
2014-12-03T00:00:00.0000000,Soccer,258067.5264
2014-12-03T00:00:00.0000000,Tennis,19440.16
2014-12-04T00:00:00.0000000,Cricket,400164.8704
2014-12-04T00:00:00.0000000,Rugby Union,3410.016
2014-12-04T00:00:00.0000000,Soccer,118597.728
2014-12-04T00:00:00.0000000,Tennis,23637.0176
2014-12-05T00:00:00.0000000,Cricket,667807.3472
2014-12-05T00:00:00.0000000,Rugby Union,1411.2064
2014-12-05T00:00:00.0000000,Soccer,199741.856
2014-12-05T00:00:00.0000000,Tennis,5401.0752
2014-12-06T00:00:00.0000000,Cricket,7024.9536
2014-12-06T00:00:00.0000000,Rugby Union,2994.5536
2014-12-06T00:00:00.0000000,Soccer,504787.6288
2014-12-06T00:00:00.0000000,Tennis,12956.0512
2014-12-07T00:00:00.0000000,Cricket,757777.1712
2014-12-07T00:00:00.0000000,Rugby Union,5555.8336
2014-12-07T00:00:00.0000000,Soccer,284555.4176
2014-12-07T00:00:00.0000000,Tennis,10362.2272
2014-12-08T00:00:00.0000000,Cricket,644906.9248
2014-12-08T00:00:00.0000000,Soccer,159370.2208
2014-12-08T00:00:00.0000000,Tennis,10791.8208
2014-12-09T00:00:00.0000000,Cricket,3254.752
2014-12-09T00:00:00.0000000,Soccer,159091.872
2014-12-09T00:00:00.0000000,Tennis,3652.0768
2014-12-10T00:00:00.0000000,Cricket,36601.8304
2014-12-10T00:00:00.0000000,Soccer,144433.9392
2014-12-10T00:00:00.0000000,Tennis,2292.0896
2014-12-11T00:00:00.0000000,Cricket,545613.8368
2014-12-11T00:00:00.0000000,Rugby Union,495.3472
2014-12-11T00:00:00.0000000,Soccer,136960.256
2014-12-11T00:00:00.0000000,Tennis,23292.8384
2014-12-12T00:00:00.0000000,Cricket,670074.3552
2014-12-12T00:00:00.0000000,Rugby Union,3008.3968
2014-12-12T00:00:00.0000000,Soccer,142777.1328
2014-12-12T00:00:00.0000000,Tennis,10035.0144
2014-12-13T00:00:00.0000000,Cricket,2427399.27
2014-12-13T00:00:00.0000000,Rugby Union,4944.6208
2014-12-13T00:00:00.0000000,Soccer,304731.8592
2014-12-13T00:00:00.0000000,Tennis,9329.6448
2014-12-14T00:00:00.0000000,Cricket,267727.6736
2014-12-14T00:00:00.0000000,Rugby Union,1844.4928
2014-12-14T00:00:00.0000000,Soccer,294882.56
2014-12-14T00:00:00.0000000,Tennis,410.9696
2014-12-15T00:00:00.0000000,Cricket,4058.4576
2014-12-15T00:00:00.0000000,Soccer,126384.7808
2014-12-15T00:00:00.0000000,Tennis,4266.88
2014-12-16T00:00:00.0000000,Cricket,272140.9792
2014-12-16T00:00:00.0000000,Soccer,138118.272
2014-12-16T00:00:00.0000000,Tennis,1588.0832
2014-12-17T00:00:00.0000000,Cricket,293141.0816
2014-12-17T00:00:00.0000000,Soccer,165828.32
2014-12-17T00:00:00.0000000,Tennis,1634.144
2014-12-18T00:00:00.0000000,Cricket,323177.2096
2014-12-18T00:00:00.0000000,Soccer,108046.3424
2014-12-18T00:00:00.0000000,Tennis,3217.184
2014-12-19T00:00:00.0000000,Cricket,591211.2832
2014-12-19T00:00:00.0000000,Rugby Union,1809.3696
2014-12-19T00:00:00.0000000,Soccer,117450.848
2014-12-19T00:00:00.0000000,Tennis,1480.6016
2014-12-20T00:00:00.0000000,Cricket,2548348.051
2014-12-20T00:00:00.0000000,Rugby Union,4494.3616
2014-12-20T00:00:00.0000000,Soccer,488737.9904
2014-12-20T00:00:00.0000000,Tennis,5141.6064
2014-12-21T00:00:00.0000000,Cricket,502291.52
2014-12-21T00:00:00.0000000,Rugby Union,1153.1904
2014-12-21T00:00:00.0000000,Soccer,405795.552
2014-12-21T00:00:00.0000000,Tennis,2250.816
2014-12-22T00:00:00.0000000,Cricket,446012.6912
2014-12-22T00:00:00.0000000,Soccer,140321.1648
2014-12-22T00:00:00.0000000,Tennis,1019.7312
2014-12-23T00:00:00.0000000,Cricket,539382.2912
2014-12-23T00:00:00.0000000,Soccer,35158.2464
2014-12-23T00:00:00.0000000,Tennis,1574.9696
2014-12-24T00:00:00.0000000,Cricket,2665.632
2014-12-24T00:00:00.0000000,Soccer,30915.968
2014-12-24T00:00:00.0000000,Tennis,1180.5504
2014-12-25T00:00:00.0000000,Cricket,433.8176
2014-12-25T00:00:00.0000000,Soccer,18123.7504
2014-12-25T00:00:00.0000000,Tennis,2418.208
2014-12-26T00:00:00.0000000,Cricket,421784.9024
2014-12-26T00:00:00.0000000,Rugby Union,1472.4544
2014-12-26T00:00:00.0000000,Soccer,360634.7072
2014-12-26T00:00:00.0000000,Tennis,1204.352
2014-12-27T00:00:00.0000000,Cricket,660617.6896
2014-12-27T00:00:00.0000000,Rugby Union,14088.2752
2014-12-27T00:00:00.0000000,Soccer,126223.4688
2014-12-27T00:00:00.0000000,Tennis,395.008
2014-12-28T00:00:00.0000000,Cricket,571073.6704
2014-12-28T00:00:00.0000000,Rugby Union,1226.0288
2014-12-28T00:00:00.0000000,Soccer,384282.2272
2014-12-29T00:00:00.0000000,Cricket,1036062.33
2014-12-29T00:00:00.0000000,Soccer,110242.144
2014-12-30T00:00:00.0000000,Cricket,3046350.528
2014-12-30T00:00:00.0000000,Soccer,124927.5584
2014-12-31T00:00:00.0000000,Cricket,398162.9184
2014-12-31T00:00:00.0000000,Soccer,56885.9968
2015-01-01T00:00:00.0000000,Cricket,1185313.98
2015-01-01T00:00:00.0000000,Rugby Union,205.27
2015-01-01T00:00:00.0000000,Soccer,578141.06
2015-01-01T00:00:00.0000000,Tennis,15670.65
2015-01-02T00:00:00.0000000,Cricket,1115054.07
